1,-2.138844406115819,53.43268924496154
2,-2.1388604733961123,53.43269155427542
3,-2.138862204436092,53.432691597201945
4,-2.138863738635745,53.4326912808171
5,-2.1388648507253767,53.432690758188016
6,-2.1388659155477594,53.43268958844091
7,-2.1389025791078553,53.43260161109079
8,-2.1389029571972813,53.432597556829975
9,-2.1389029461572857,53.43259417716112
10,-2.1389021689736736,53.432591247810606
11,-2.1389006572464164,53.43258922715583
12,-2.138898018851354,53.432587872963694
13,-2.1388964957432455,53.43258697588651
14,-2.1388916749233107,53.43258562423659
15,-2.1388496329023714,53.432579839657684
16,-2.138849304534776,53.43258068496051
17,-2.1387986464581927,53.43257283405014
18,-2.138849275723778,53.43258108048873
19,-2.138795197708219,53.432572217857306
20,-2.138849337278721,53.432581493888755
21,-2.138791656861497,53.43257105347215
22,-2.138849473942944,53.4325818622587
23,-2.138787162215143,53.432568182379285
24,-2.138849701149215,53.43258230243135
25,-2.1387786719020094,53.432563140716404
26,-2.1388500788969105,53.4325827514172
27,-2.138728227190531,53.432606838662224
28,-2.1386702964358695,53.432501174148356
29,-2.138850441564055,53.4325831914321
30,-2.138714087826308,53.432618773884045
31,-2.138745297691704,53.43261678706216
32,-2.1386413294625157,53.4324847498634
33,-2.1388514838835984,53.43258434973673
34,-2.138658502630793,53.432623135049965
35,-2.138745660328729,53.432617218088915
36,-2.138580362624931,53.432521134342146
37,-2.1385537500858116,53.43243508225991
38,-2.1388526611650995,53.43258535507939
39,-2.1387460387501958,53.43261787381014
40,-2.1385762225503937,53.43251852349615
41,-2.138561730086811,53.432532957917715
42,-2.138492771150566,53.43240074506957
43,-2.1385559127074174,53.43243362360727
44,-2.1388529479598817,53.43258560642383
45,-2.1387464027950154,53.43261873628396
46,-2.138574307300566,53.432517375192205
47,-2.138537917151744,53.43256934413322
48,-2.1384465850699077,53.432374866841776
49,-2.1385564064959612,53.43243273317041
50,-2.138853475720748,53.43258590243019
51,-2.1387464098632294,53.43262090250787
52,-2.138571551322853,53.432516884026974
53,-2.1384398151712594,53.43237120738835
54,-2.1384395991394873,53.432378820911765
55,-2.1385561472581816,53.43243169979241
56,-2.1388545908896615,53.4325863235917
57,-2.1387453167845276,53.432622638563295
58,-2.138568812007398,53.43251688721062
59,-2.1384097478874295,53.43235424501363
60,-2.138438742161217,53.43237910953929
61,-2.138555903540181,53.432430810212615
62,-2.1388556754572003,53.43258659198407
63,-2.138735178413234,53.43262914905702
64,-2.1385671714283623,53.4325168891173
65,-2.138403701005096,53.4323507555006
66,-2.138323211355541,53.432407530485676
67,-2.138437689284071,53.432379326486185
68,-2.138555148580883,53.43243007403169
69,-2.138856880228957,53.432586797316844
70,-2.138718824807372,53.43265901894333
71,-2.138564148278593,53.43251754879233
72,-2.138327388348381,53.43231276870984
73,-2.1383267909559103,53.4324437500496
74,-2.1383267909559103,53.4324437500496
75,-2.138435056505901,53.432379689083696
76,-2.1385529306724385,53.43242842272223
77,-2.1388625424186047,53.432587689573985
78,-2.138552098579623,53.43252411542301
79,-2.138302041501758,53.43229867715621
80,-2.1384336127381345,53.43238004131211
81,-2.1385447879384993,53.43242379411044
82,-2.1388700860096086,53.43258857963954
83,-2.1384926464442104,53.4325334426658
84,-2.1382958320557632,53.43229610465485
85,-2.1384322147675183,53.43238059123471
86,-2.13852901550338,53.43241493178377
87,-2.1388746186545378,53.43258925748736
88,-2.138282977210151,53.43229112195009
89,-2.138431042827263,53.432381221791466
90,-2.1385257416445964,53.43241255363093
91,-2.1388762599995967,53.43258948927696
92,-2.1382699758022734,53.43228735286348
93,-2.1385253184848523,53.432412023800175
94,-2.13887675701242,53.43258958757172
95,-2.1382626079510816,53.43228494349708
96,-2.1385253611200565,53.43241125073832
97,-2.138877269164525,53.43258971281439
98,-2.1382576962650677,53.432283403168086
99,-2.13852564615482,53.43241096277467
100,-2.138878399443695,53.432590151935095
101,-2.1382510513064408,53.43228112779043
102,-2.1385718099161077,53.43237454159745
103,-2.138881806154556,53.4325917209571
104,-2.138246763028539,53.432281528257484
105,-2.1382467565410543,53.43227953281455
106,-2.1385727971103505,53.43237264387334
107,-2.1382415259759795,53.432281759042645
108,-2.1382445254715368,53.432278456779606
109,-2.1385747260522594,53.432368758592744
110,-2.1382354767190956,53.43228216155108
111,-2.1381686101682926,53.43222834391881
112,-2.1386833261244313,53.432282836942036
113,-2.138226374279938,53.43228324173756
114,-2.138160452229621,53.43222364339019
